timeStamp,CPU_Usage,Memory_Usage
2026-02-05 11:09:05.981931,36.4,86.9
2026-02-05 11:09:06.988310,39.3,87.2
2026-02-05 11:09:07.996423,32.2,87.1
2026-02-05 11:09:09.002175,35.4,87.1
2026-02-05 11:09:10.010063,46.2,87.2
2026-02-05 11:09:11.021041,28.8,87.4
2026-02-05 11:09:12.027789,40.9,87.4
2026-02-05 11:09:13.034713,32.2,87.4
2026-02-05 11:09:14.045604,44.8,87.6
2026-02-05 11:09:15.056114,40.3,87.6
2026-02-05 11:09:16.062005,36.7,87.6
2026-02-05 11:09:17.075638,35.0,87.7
2026-02-05 11:09:18.079720,36.9,87.8
2026-02-05 11:09:19.084613,43.0,88.1
2026-02-05 11:09:20.090730,41.8,88.0
2026-02-05 11:09:21.111067,56.9,88.4
2026-02-05 11:09:22.114319,38.6,88.5
2026-02-05 11:09:23.122404,42.5,88.7
2026-02-05 11:09:24.131871,35.3,88.7
2026-02-05 11:09:25.136608,39.6,88.7
2026-02-05 11:09:26.139411,37.2,88.5
2026-02-05 11:09:27.150432,39.4,88.0
2026-02-05 11:09:28.158912,33.2,88.0
2026-02-05 11:09:29.169067,48.5,88.9
2026-02-05 11:09:30.178419,41.5,89.1
2026-02-05 11:09:31.186399,39.0,89.0
2026-02-05 11:09:32.197393,40.6,89.0
2026-02-05 11:09:33.209342,36.1,88.9
2026-02-05 11:09:34.217628,51.0,88.9
2026-02-05 11:09:35.225768,54.4,88.5
2026-02-05 11:09:36.230065,54.8,88.6
2026-02-05 11:09:37.232254,60.9,88.3
2026-02-05 11:09:38.242490,55.2,88.1
2026-02-05 11:09:39.255287,61.4,88.0
2026-02-05 11:09:40.268515,53.5,87.7
2026-02-05 11:09:41.282229,57.1,86.8
2026-02-05 11:09:42.298669,46.2,86.5
2026-02-05 11:09:43.314026,72.8,86.9
2026-02-05 11:09:44.328892,58.6,87.2
2026-02-05 11:09:45.342867,56.7,87.6
2026-02-05 11:09:46.362288,49.7,87.0
2026-02-05 11:09:47.368605,90.6,89.5
2026-02-05 11:09:48.384230,67.2,87.4
2026-02-05 11:09:49.398940,51.4,86.7
2026-02-05 11:09:50.404202,45.2,87.2
2026-02-05 11:09:51.407589,38.9,87.3
2026-02-05 11:09:52.417071,40.6,87.5
2026-02-05 11:09:53.430725,37.7,87.8
2026-02-05 11:09:54.432164,23.3,87.7
2026-02-05 11:09:55.445009,33.2,87.9
2026-02-05 11:09:56.461692,51.4,87.9
2026-02-05 11:09:57.463872,44.0,88.1
2026-02-05 11:09:58.464147,37.9,88.4
2026-02-05 11:09:59.478177,26.3,89.0
2026-02-05 11:10:00.493640,26.5,88.8
2026-02-05 11:10:01.497106,23.2,88.6
2026-02-05 11:10:02.504230,28.1,88.5
2026-02-05 11:10:03.520419,40.9,88.9
2026-02-05 11:10:04.534591,46.6,88.5
2026-02-05 11:10:05.546632,55.3,88.5
2026-02-05 11:10:06.562232,45.1,89.2
2026-02-05 11:10:07.576701,48.7,90.5
2026-02-05 11:10:08.580503,60.3,90.6
2026-02-05 11:10:09.596477,55.8,90.3
2026-02-05 11:10:10.610132,64.4,88.0
2026-02-05 11:10:11.610461,42.0,87.0
2026-02-05 11:10:12.626600,50.8,87.0
2026-02-05 11:10:13.632172,34.8,87.3
2026-02-05 11:10:14.642527,36.4,87.1
2026-02-05 11:10:15.657740,39.1,86.7
2026-02-05 11:10:16.662938,55.5,86.4
2026-02-05 11:10:17.665902,43.1,86.0
2026-02-05 11:10:18.671665,67.5,87.2
2026-02-05 11:10:19.696537,77.8,88.3
2026-02-05 11:10:20.711135,41.7,89.2
2026-02-05 11:10:21.727707,28.6,87.5
2026-02-05 11:10:22.739893,28.2,88.3
2026-02-05 11:10:23.768738,54.6,89.5
2026-02-05 11:10:24.787387,76.7,90.4
2026-02-05 11:10:25.808961,61.0,91.6
2026-02-05 11:10:26.834462,83.1,91.8
2026-02-05 11:10:27.839969,83.2,93.1
2026-02-05 11:10:29.184173,91.0,97.8
2026-02-05 11:10:30.211646,100.0,97.4
2026-02-05 11:10:31.249397,100.0,94.2
2026-02-05 11:10:32.270780,100.0,93.4
2026-02-05 11:10:33.325112,99.8,94.0
2026-02-05 11:10:34.355619,98.7,91.0
2026-02-05 11:10:35.386154,99.0,93.5
2026-02-05 11:10:36.431647,98.3,94.1
2026-02-05 11:10:37.453904,97.4,94.0
2026-02-05 11:10:38.478372,89.2,94.0
2026-02-05 11:10:39.496593,82.2,94.1
2026-02-05 11:10:40.504151,69.7,93.5
2026-02-05 11:10:41.520750,66.9,92.8
2026-02-05 11:10:42.536801,72.0,92.5
2026-02-05 11:10:43.548332,46.4,91.7
2026-02-05 11:10:44.556945,52.7,89.9
2026-02-05 11:10:45.567032,40.6,89.7
2026-02-05 11:10:46.573514,44.0,89.9
2026-02-05 11:10:47.580798,31.0,90.7
2026-02-05 11:10:48.581390,21.0,91.0
2026-02-05 11:10:49.603933,48.6,87.8
2026-02-05 11:10:50.609916,58.2,88.0
2026-02-05 11:10:51.624912,65.1,88.6
2026-02-05 11:10:52.640568,66.0,89.5
2026-02-05 11:10:53.659650,62.3,89.5
2026-02-05 11:10:54.662528,32.7,89.7
2026-02-05 11:10:55.679299,53.4,90.8
2026-02-05 11:10:56.690005,46.1,91.5
2026-02-05 11:10:57.702648,39.8,91.3
2026-02-05 11:10:58.717993,56.2,90.3
2026-02-05 11:10:59.727687,61.8,89.9
2026-02-05 11:11:00.731516,64.0,89.7
2026-02-05 11:11:01.755156,72.1,90.3
2026-02-05 11:11:02.768345,94.1,89.1
2026-02-05 11:11:03.775005,72.7,88.8
2026-02-05 11:11:04.785029,79.1,88.8
2026-02-05 11:11:05.797217,54.9,87.6
2026-02-05 11:11:06.804822,60.3,86.6
2026-02-05 11:11:07.819911,45.9,86.5
2026-02-05 11:11:08.832752,30.3,86.4
2026-02-05 11:11:09.834400,29.4,86.8
2026-02-05 11:11:10.850926,30.4,87.3
2026-02-05 11:11:11.864624,33.9,87.6
2026-02-05 11:11:12.876452,44.1,87.3
2026-02-05 11:11:13.889307,39.0,87.2
2026-02-05 11:11:14.901876,36.0,88.0
2026-02-05 11:11:15.913481,41.7,87.4
2026-02-05 11:11:16.921892,36.9,87.6
2026-02-05 11:11:17.935418,37.0,87.7
2026-02-05 11:11:18.944255,39.0,88.2
2026-02-05 11:11:19.958517,36.1,88.5
2026-02-05 11:11:20.968127,52.4,89.2
2026-02-05 11:11:21.982056,44.3,89.3
2026-02-05 11:11:22.992733,45.0,89.9
2026-02-05 11:11:24.011852,60.7,90.7
2026-02-05 11:11:25.022936,53.0,91.1
2026-02-05 11:11:26.032999,44.3,90.8
2026-02-05 11:11:27.046143,66.4,90.4
2026-02-05 11:11:28.053253,69.3,91.0
2026-02-05 11:11:29.062689,78.8,92.8
2026-02-05 11:11:30.131185,89.7,90.8
2026-02-05 11:11:31.148464,100.0,91.8
2026-02-05 11:11:32.160582,86.0,91.6
2026-02-05 11:11:33.170146,85.7,92.9
2026-02-05 11:11:34.175271,98.6,91.9
2026-02-05 11:11:35.194679,86.9,92.4
2026-02-05 11:11:36.206970,86.4,92.9
2026-02-05 11:11:37.224609,88.0,93.4
2026-02-05 11:11:38.243911,77.8,93.3
2026-02-05 11:11:39.250338,86.7,92.9
2026-02-05 11:11:40.260666,81.7,93.1
2026-02-05 11:11:41.263056,85.1,92.8
2026-02-05 11:11:42.273198,73.7,92.6
2026-02-05 11:11:43.284641,82.3,93.3
2026-02-05 11:11:44.299170,68.4,90.6
2026-02-05 11:11:45.314682,73.6,91.1
2026-02-05 11:11:46.320015,60.7,91.9
2026-02-05 11:11:47.330595,75.9,93.1
2026-02-05 11:11:48.343513,68.7,92.7
2026-02-05 11:11:49.350502,48.2,92.6
2026-02-05 11:11:50.366131,53.1,91.9
2026-02-05 11:11:51.371975,60.5,91.2
2026-02-05 11:11:52.376810,57.0,90.8
2026-02-05 11:11:53.387089,61.1,90.9
2026-02-05 11:11:54.396587,51.7,91.1
2026-02-05 11:11:55.404188,52.3,91.4
2026-02-05 11:11:56.419764,55.3,91.4
2026-02-05 11:11:57.432255,52.9,90.8
2026-02-05 11:11:58.445083,45.4,91.0
2026-02-05 11:11:59.449311,60.7,91.9
2026-02-05 11:12:00.471579,55.7,90.1
2026-02-05 11:12:01.489134,74.3,90.1
2026-02-05 11:12:02.502840,55.8,89.5
2026-02-05 11:12:03.513196,69.9,87.5
2026-02-05 11:12:04.529417,55.7,87.7
2026-02-05 11:12:05.542591,72.6,87.6
2026-02-05 11:12:06.553498,62.1,87.7
2026-02-05 11:12:07.566239,69.4,86.1
2026-02-05 11:12:08.569552,34.2,86.0
2026-02-05 11:12:09.573640,41.2,85.3
2026-02-05 11:12:10.591899,63.2,85.6
2026-02-05 11:12:11.600809,60.5,87.9
2026-02-05 11:12:12.603441,65.7,86.8
2026-02-05 11:12:13.611302,58.9,87.2
2026-02-05 11:12:14.621541,68.7,87.0
2026-02-05 11:12:15.629557,75.0,87.1
2026-02-05 11:12:16.635784,61.2,87.0
2026-02-05 11:12:17.649940,71.1,87.8
2026-02-05 11:12:18.653682,55.8,86.0
2026-02-05 11:12:19.663064,60.9,86.5
2026-02-05 11:12:20.676729,66.0,87.7
2026-02-05 11:12:21.690655,55.8,87.7
2026-02-05 11:12:22.694556,65.5,88.4
2026-02-05 11:12:23.703983,58.9,88.8
2026-02-05 11:12:24.711365,47.1,87.9
2026-02-05 11:12:25.722621,68.1,87.5
2026-02-05 11:12:26.733696,80.4,86.0
2026-02-05 11:12:27.745290,69.2,85.9
2026-02-05 11:12:28.765521,69.1,86.4
2026-02-05 11:12:29.768619,61.0,87.3
2026-02-05 11:12:30.774326,56.8,87.3
2026-02-05 11:12:31.789002,47.4,87.4
2026-02-05 11:12:32.796322,54.3,87.6
2026-02-05 11:12:33.805150,47.6,87.5
2026-02-05 11:12:34.813570,59.8,87.5
2026-02-05 11:12:35.819763,60.2,87.9
2026-02-05 11:12:36.835399,68.8,85.6
2026-02-05 11:12:37.845610,62.7,83.6
2026-02-05 11:12:38.858432,61.9,83.9
2026-02-05 11:12:39.872305,55.1,84.0
2026-02-05 11:12:40.877902,47.7,84.1
2026-02-05 11:12:41.896728,62.1,84.2
2026-02-05 11:12:42.899936,71.1,84.3
2026-02-05 11:12:43.912140,63.1,84.6
2026-02-05 11:12:44.915265,53.6,84.6
2026-02-05 11:12:45.919827,46.4,84.7
2026-02-05 11:12:46.921179,46.9,85.1
2026-02-05 11:12:47.934747,48.6,85.1
2026-02-05 11:12:48.938695,48.9,84.6
2026-02-05 11:12:49.946369,69.1,84.7
2026-02-05 11:12:50.961102,62.5,84.8
2026-02-05 11:12:51.975510,51.7,84.8
2026-02-05 11:12:52.979739,49.8,84.8
2026-02-05 11:12:53.992288,56.1,84.8
2026-02-05 11:12:54.997760,72.9,85.1
2026-02-05 11:12:56.012166,55.4,85.1
2026-02-05 11:12:57.030534,68.5,84.7
2026-02-05 11:12:58.034664,55.6,84.7
2026-02-05 11:12:59.049239,66.2,85.9
2026-02-05 11:13:00.063644,64.1,85.8
2026-02-05 11:13:01.068562,63.7,85.7
2026-02-05 11:13:02.071525,53.4,86.2
2026-02-05 11:13:03.083123,68.4,87.1
2026-02-05 11:13:04.093665,74.8,87.2
2026-02-05 11:13:05.104421,65.6,88.0
2026-02-05 11:13:06.119616,69.4,88.0
2026-02-05 11:13:07.131407,63.9,88.6
2026-02-05 11:13:08.133966,68.4,90.5
2026-02-05 11:13:09.148841,60.5,90.3
2026-02-05 11:13:10.164168,63.9,88.6
2026-02-05 11:13:11.181826,51.8,88.9
2026-02-05 11:13:12.199813,50.4,89.0
2026-02-05 11:13:13.215115,59.4,88.8
2026-02-05 11:13:14.226088,50.4,88.8
2026-02-05 11:13:15.231001,52.1,88.8
2026-02-05 11:13:16.243723,48.5,88.9
2026-02-05 11:13:17.249963,51.9,88.9
2026-02-05 11:13:18.261799,54.2,89.1
2026-02-05 11:13:19.272497,61.9,89.5
2026-02-05 11:13:20.285646,57.7,89.4
2026-02-05 11:13:21.292644,55.9,89.3
2026-02-05 11:13:22.300198,57.6,89.2
2026-02-05 11:13:23.315503,56.7,89.4
2026-02-05 11:13:24.319502,53.0,89.7
2026-02-05 11:13:25.330216,61.6,90.1
2026-02-05 11:13:26.343292,63.8,90.2
2026-02-05 11:13:27.349988,61.7,88.0
2026-02-05 11:13:28.364891,56.9,84.8
2026-02-05 11:13:29.378438,58.3,83.5
2026-02-05 11:13:30.395228,85.0,84.3
2026-02-05 11:13:31.413534,92.9,86.2
2026-02-05 11:13:32.430355,84.0,87.5
2026-02-05 11:13:33.440214,71.6,87.5
2026-02-05 11:13:34.447778,67.5,85.7
2026-02-05 11:13:35.463004,49.4,85.7
2026-02-05 11:13:36.483562,67.6,86.6
2026-02-05 11:13:37.484855,62.5,87.2
2026-02-05 11:13:38.497681,52.3,88.0
2026-02-05 11:13:39.511225,52.6,88.0
2026-02-05 11:13:40.527091,59.6,87.5
2026-02-05 11:13:41.537562,53.1,87.7
2026-02-05 11:13:42.549393,77.1,88.4
2026-02-05 11:13:43.562730,80.3,88.9
2026-02-05 11:13:44.567497,64.8,89.2
2026-02-05 11:13:45.578544,80.6,89.4
2026-02-05 11:13:46.592058,57.0,89.3
2026-02-05 11:13:47.604404,56.5,89.4
2026-02-05 11:13:48.619049,48.6,89.3
2026-02-05 11:13:49.631722,45.3,90.1
2026-02-05 11:13:50.641291,46.4,90.1
2026-02-05 11:13:51.649872,57.8,90.4
2026-02-05 11:13:52.664294,44.2,90.7
2026-02-05 11:13:53.676192,42.4,91.1
2026-02-05 11:13:54.686622,56.7,91.1
2026-02-05 11:13:55.702272,51.5,91.4
2026-02-05 11:13:56.712698,59.7,91.6
2026-02-05 11:13:57.724780,51.0,91.4
2026-02-05 11:13:58.730038,53.6,91.5
2026-02-05 11:13:59.741834,52.6,92.4
2026-02-05 11:14:00.751042,58.2,92.4
2026-02-05 11:14:01.753815,67.5,92.7
2026-02-05 11:14:02.767898,45.9,92.6
2026-02-05 11:14:03.783113,78.6,91.1
2026-02-05 11:14:04.795331,65.7,89.5
2026-02-05 11:14:05.807316,65.7,88.6
2026-02-05 11:14:06.813264,61.3,86.6
2026-02-05 11:14:07.818225,46.2,86.8
2026-02-05 11:14:08.820800,47.5,86.9
2026-02-05 11:14:09.836464,48.6,86.9
2026-02-05 11:14:10.846568,46.2,87.4
2026-02-05 11:14:11.850579,53.9,87.4
2026-02-05 11:14:12.860553,55.5,87.5
2026-02-05 11:14:13.871213,59.0,88.1
2026-02-05 11:14:14.882943,66.3,88.4
2026-02-05 11:14:15.897309,60.8,88.3
2026-02-05 11:14:16.906968,61.9,88.3
2026-02-05 11:14:17.913063,80.0,88.7
2026-02-05 11:14:18.932622,52.5,88.5
2026-02-05 11:14:19.955023,71.3,90.1
2026-02-05 11:14:20.970041,66.8,90.0
2026-02-05 11:14:21.983819,64.2,88.4
2026-02-05 11:14:22.990712,43.1,87.9
2026-02-05 11:14:23.999085,59.3,87.9
2026-02-05 11:14:25.011322,46.1,87.9
2026-02-05 11:14:26.026746,39.3,87.9
2026-02-05 11:14:27.037493,45.5,87.3
2026-02-05 11:14:28.053012,41.4,87.3
2026-02-05 11:14:29.062855,70.6,88.2
2026-02-05 11:14:30.073738,49.2,88.2
2026-02-05 11:14:31.084445,46.6,88.2
2026-02-05 11:14:32.087128,41.7,88.3
2026-02-05 11:14:33.099593,48.6,88.6
2026-02-05 11:14:34.107575,55.3,88.4
2026-02-05 11:14:35.119696,47.1,88.6
2026-02-05 11:14:36.130815,31.8,88.5
2026-02-05 11:14:37.140829,40.9,88.6
2026-02-05 11:14:38.143189,49.3,88.5
2026-02-05 11:14:39.151031,53.6,88.6
2026-02-05 11:14:40.162279,36.8,88.8
2026-02-05 11:14:41.175463,41.9,88.6
2026-02-05 11:14:42.191475,40.1,88.6
2026-02-05 11:14:43.198235,50.1,88.6
2026-02-05 11:14:44.201918,49.7,89.2
2026-02-05 11:14:45.211659,43.1,89.4
2026-02-05 11:14:46.225927,40.8,89.4
2026-02-05 11:14:47.241890,50.4,89.7
2026-02-05 11:14:48.246446,73.3,90.2
2026-02-05 11:14:49.253255,55.2,90.3
2026-02-05 11:14:50.265009,42.5,90.2
2026-02-05 11:14:51.279465,32.4,90.2
2026-02-05 11:14:52.280534,34.7,90.1
2026-02-05 11:14:53.293616,30.8,90.2
2026-02-05 11:14:54.304964,26.0,90.2
2026-02-05 11:14:55.314853,26.9,90.3
2026-02-05 11:14:56.328260,59.2,90.4
2026-02-05 11:14:57.341734,46.4,89.8
2026-02-05 11:14:58.354226,35.9,88.3
2026-02-05 11:14:59.363148,42.0,89.1
2026-02-05 11:15:00.369763,40.8,89.1
2026-02-05 11:15:01.385304,29.8,89.1
2026-02-05 11:15:02.397003,28.4,89.1
2026-02-05 11:15:03.408980,43.8,89.5
2026-02-05 11:15:04.420219,52.2,88.1
2026-02-05 11:15:05.429011,30.5,88.0
2026-02-05 11:15:06.445190,27.4,88.4
2026-02-05 11:15:07.449477,38.6,88.5
2026-02-05 11:15:08.460643,32.0,88.5
2026-02-05 11:15:09.470817,29.4,88.5
2026-02-05 11:15:10.482157,43.3,88.5
2026-02-05 11:15:11.493571,56.5,85.9
2026-02-05 11:15:12.504180,25.2,86.1
2026-02-05 11:15:13.515421,36.5,86.1
2026-02-05 11:15:14.519168,37.9,86.2
2026-02-05 11:15:15.533141,53.5,86.3
2026-02-05 11:15:16.546581,60.7,86.5
2026-02-05 11:15:17.559975,48.7,86.4
2026-02-05 11:15:18.568994,48.1,87.1
2026-02-05 11:15:19.578494,70.4,87.6
2026-02-05 11:15:20.587791,60.0,85.6
2026-02-05 11:15:21.596940,42.2,84.1
2026-02-05 11:15:22.599506,22.5,80.5
2026-02-05 11:15:23.610540,40.8,79.2
2026-02-05 11:15:24.625441,40.4,79.3
2026-02-05 11:15:25.636680,39.8,79.2
2026-02-05 11:15:26.652158,47.0,83.0
2026-02-05 11:15:27.665487,60.4,83.8
2026-02-05 11:15:28.682750,60.7,85.0
2026-02-05 11:15:29.710423,47.0,85.1
2026-02-05 11:15:30.720818,51.6,85.1
2026-02-05 11:15:31.735773,48.4,85.1
2026-02-05 11:15:32.747529,34.9,85.2
2026-02-05 11:15:33.749825,32.6,85.3
2026-02-05 11:15:34.763960,25.2,85.3
2026-02-05 11:15:35.776046,30.1,84.9
2026-02-05 11:15:36.792443,22.7,84.7
2026-02-05 11:15:37.795307,36.1,84.5
2026-02-05 11:15:38.808083,33.7,85.0
2026-02-05 11:15:39.823288,41.6,85.2
2026-02-05 11:15:40.836098,30.5,85.2
2026-02-05 11:15:41.836844,28.9,85.8
2026-02-05 11:15:42.850120,37.0,86.4
2026-02-05 11:15:43.852015,55.9,86.5
2026-02-05 11:15:44.857338,39.6,86.2
2026-02-05 11:15:45.870781,41.0,86.6
2026-02-05 11:15:46.884826,32.2,86.7
2026-02-05 11:15:47.898724,42.0,86.8
2026-02-05 11:15:48.914282,36.6,86.8
2026-02-05 11:15:49.928026,37.7,86.1
2026-02-05 11:15:50.929243,24.8,86.3
2026-02-05 11:15:51.929433,37.8,86.4
2026-02-05 11:15:52.932276,25.4,86.1
2026-02-05 11:15:53.946500,23.5,85.9
2026-02-05 11:15:54.959346,26.5,86.1
2026-02-05 11:15:55.974603,32.9,86.0
2026-02-05 11:15:56.985317,34.7,86.0
2026-02-05 11:15:58.000985,41.2,85.8
2026-02-05 11:15:59.016214,46.5,85.7
2026-02-05 11:16:00.033353,38.9,85.9
2026-02-05 11:16:01.035870,33.6,85.9
2026-02-05 11:16:02.051822,28.2,85.8
2026-02-05 11:16:03.066555,27.9,86.0
2026-02-05 11:16:04.068804,31.5,86.1
2026-02-05 11:16:05.080407,29.5,86.2
2026-02-05 11:16:06.092881,31.2,86.2
2026-02-05 11:16:07.100155,36.5,86.3
2026-02-05 11:16:08.113519,40.8,86.4
2026-02-05 11:16:09.127078,44.2,86.4
2026-02-05 11:16:10.130758,51.2,86.3
2026-02-05 11:16:11.146308,26.0,86.4
2026-02-05 11:16:12.157218,39.2,86.4
2026-02-05 11:16:13.169222,34.0,86.4
2026-02-05 11:16:14.181230,23.9,86.4
2026-02-05 11:16:15.195866,20.9,86.4
2026-02-05 11:16:16.206314,19.2,86.4
2026-02-05 11:16:17.221495,26.7,86.4
2026-02-05 11:16:18.224875,26.1,86.2
2026-02-05 11:16:19.235617,24.3,86.3
2026-02-05 11:16:20.247945,36.1,86.3
2026-02-05 11:16:21.260748,26.7,86.3
2026-02-05 11:16:22.262495,34.7,86.6
2026-02-05 11:16:23.279083,27.9,86.7
2026-02-05 11:16:24.293860,25.5,86.7
2026-02-05 11:16:25.310716,21.4,86.7
2026-02-05 11:16:26.323116,21.3,86.7
2026-02-05 11:16:27.334322,19.9,86.7
2026-02-05 11:16:28.336188,20.7,86.7
2026-02-05 11:16:29.348322,23.1,86.9
2026-02-05 11:16:30.354906,37.9,86.9
2026-02-05 11:16:31.370970,32.0,86.9
2026-02-05 11:16:32.374752,24.1,86.8
2026-02-05 11:16:33.388774,27.4,86.9
2026-02-05 11:16:34.402513,19.4,86.9
2026-02-05 11:16:35.416339,28.2,87.1
2026-02-05 11:16:36.427691,35.2,88.1
2026-02-05 11:16:37.441334,34.5,88.1
2026-02-05 11:16:38.451571,51.3,89.2
2026-02-05 11:16:39.463841,45.3,89.2
2026-02-05 11:16:40.474940,26.4,90.4
2026-02-05 11:16:41.477298,36.1,90.6
2026-02-05 11:16:42.480013,28.5,90.4
2026-02-05 11:16:43.497426,25.1,90.4
2026-02-05 11:16:44.511217,26.8,90.4
2026-02-05 11:16:45.521128,18.8,90.3
2026-02-05 11:16:46.533938,25.6,90.3
2026-02-05 11:16:47.547294,22.2,90.4
2026-02-05 11:16:48.560242,21.0,90.4
2026-02-05 11:16:49.575597,18.0,90.4
2026-02-05 11:16:50.588582,19.1,90.4
2026-02-05 11:16:51.602613,26.3,90.5
2026-02-05 11:16:52.606383,21.5,90.5
2026-02-05 11:16:53.621182,20.7,90.4
2026-02-05 11:16:54.633957,22.1,90.5
2026-02-05 11:16:55.644541,29.2,90.6
2026-02-05 11:16:56.656275,25.1,90.5
2026-02-05 11:16:57.669267,22.1,89.1
2026-02-05 11:16:58.681459,23.3,89.2
2026-02-05 11:16:59.696196,25.0,89.3
2026-02-05 11:17:00.708907,18.4,89.3
2026-02-05 11:17:01.721810,18.8,88.8
2026-02-05 11:17:02.731749,20.6,88.9
2026-02-05 11:17:03.745835,31.9,89.0
2026-02-05 11:17:04.748866,34.7,89.0
2026-02-05 11:17:05.764329,37.3,88.9
2026-02-05 11:17:06.779894,35.3,89.0
2026-02-05 11:17:07.795731,41.2,89.0
2026-02-05 11:17:08.805438,23.1,89.0
2026-02-05 11:17:09.820279,22.9,89.0
2026-02-05 11:17:10.820314,20.2,89.0
2026-02-05 11:17:11.831810,27.4,89.0
2026-02-05 11:17:12.834642,20.2,89.0
2026-02-05 11:17:13.846796,20.3,88.9
2026-02-05 11:17:14.861892,25.6,88.9
2026-02-05 11:17:15.879035,37.1,89.0
2026-02-05 11:17:16.890988,29.1,89.0
2026-02-05 11:17:17.904204,27.8,89.0
2026-02-05 11:17:18.910942,24.2,88.9
2026-02-05 11:17:19.917167,24.4,88.2
2026-02-05 11:17:20.930821,21.0,88.1
2026-02-05 11:17:21.946674,21.7,88.1
2026-02-05 11:17:22.960326,26.2,88.2
2026-02-05 11:17:23.968037,37.6,88.4
2026-02-05 11:17:24.980736,28.9,88.5
2026-02-05 11:17:25.991547,18.9,88.4
2026-02-05 11:17:27.003422,19.8,88.5
2026-02-05 11:17:28.012786,30.5,88.8
2026-02-05 11:17:29.021848,29.7,88.9
2026-02-05 11:17:30.038102,21.7,88.9
2026-02-05 11:17:31.047363,25.1,88.9
2026-02-05 11:17:32.061409,31.5,89.1
2026-02-05 11:17:33.074432,28.0,89.1
2026-02-05 11:17:34.085984,21.2,89.1
2026-02-05 11:17:35.090200,24.9,89.2
2026-02-05 11:17:36.096515,25.8,89.2
2026-02-05 11:17:37.107528,34.5,89.2
2026-02-05 11:17:38.124689,31.6,89.0
2026-02-05 11:17:39.125942,32.8,88.6
2026-02-05 11:17:40.139283,30.6,88.6
2026-02-05 11:17:41.153246,23.4,88.5
2026-02-05 11:17:42.165833,20.4,88.6
2026-02-05 11:17:43.179459,39.2,88.5
2026-02-05 11:17:44.195068,28.0,88.6
2026-02-05 11:17:45.206818,17.8,88.5
2026-02-05 11:17:46.219077,26.9,88.5
2026-02-05 11:17:47.228019,22.7,88.6
2026-02-05 11:17:48.241492,25.4,88.7
2026-02-05 11:17:49.255554,19.5,88.7
2026-02-05 11:17:50.267428,18.8,88.7
2026-02-05 11:17:51.281029,23.5,88.7
2026-02-05 11:17:52.286046,21.5,88.7
2026-02-05 11:17:53.289491,16.9,88.7
2026-02-05 11:17:54.298711,16.3,88.7
2026-02-05 11:17:55.311411,36.6,88.7
2026-02-05 11:17:56.326083,26.8,88.9
2026-02-05 11:17:57.338288,49.0,88.9
2026-02-05 11:17:58.354527,48.4,88.4
2026-02-05 11:17:59.368876,56.2,86.0
2026-02-05 11:18:00.377252,37.1,86.0
2026-02-05 11:18:01.393960,31.8,86.0
2026-02-05 11:18:02.396874,24.5,86.0
2026-02-05 11:18:03.410038,21.0,86.2
2026-02-05 11:18:04.425456,13.5,86.2
2026-02-05 11:18:05.437219,23.0,86.2
2026-02-05 11:18:06.452106,17.5,86.2
2026-02-05 11:18:07.454229,22.0,86.2
2026-02-05 11:18:08.469348,20.1,86.1
2026-02-05 11:18:09.481509,16.6,86.1
2026-02-05 11:18:10.495758,12.7,86.1
2026-02-05 11:18:11.505827,10.9,86.1
2026-02-05 11:18:12.518565,9.8,86.1
2026-02-05 11:18:13.520829,9.8,86.1
2026-02-05 11:18:14.537039,12.1,86.1
2026-02-05 11:18:15.547626,12.9,86.1
2026-02-05 11:18:16.561952,16.6,86.1
2026-02-05 11:18:17.581412,25.4,86.2
2026-02-05 11:18:18.592190,13.6,86.2
2026-02-05 11:18:19.599639,25.2,86.6
2026-02-05 11:18:20.613315,17.2,86.5
2026-02-05 11:18:21.618404,30.2,86.1
2026-02-05 11:18:22.621058,28.6,85.3
2026-02-05 11:18:23.636973,21.7,85.3
2026-02-05 11:18:24.638370,17.2,85.3
2026-02-05 11:18:25.641033,21.0,85.3
2026-02-05 11:18:26.657064,25.7,85.4
2026-02-05 11:18:27.668850,14.0,85.3
2026-02-05 11:18:28.683496,18.2,85.5
2026-02-05 11:18:29.697139,22.6,85.6
2026-02-05 11:18:30.712476,18.0,85.6
2026-02-05 11:18:31.726250,13.1,85.4
2026-02-05 11:18:32.742725,13.1,85.0
2026-02-05 11:18:33.744427,17.1,85.2
2026-02-05 11:18:34.757345,12.1,85.1
2026-02-05 11:18:35.771753,15.8,85.3
2026-02-05 11:18:36.775349,23.6,85.4
2026-02-05 11:18:37.776519,9.4,85.3
2026-02-05 11:18:38.777703,22.2,85.3
2026-02-05 11:18:39.792034,33.6,85.2
2026-02-05 11:18:40.806154,46.9,89.3
2026-02-05 11:18:41.818260,48.7,86.5
2026-02-05 11:18:42.827101,26.5,86.6
2026-02-05 11:18:43.835800,31.6,87.1
2026-02-05 11:18:44.851936,34.3,86.7
2026-02-05 11:18:45.864418,26.5,86.7
2026-02-05 11:18:46.872976,32.2,86.6
2026-02-05 11:18:47.886613,26.8,86.6
2026-02-05 11:18:48.901414,25.1,86.5
2026-02-05 11:18:49.916245,25.5,86.4
2026-02-05 11:18:50.931185,19.7,86.4
2026-02-05 11:18:51.931819,22.4,86.7
2026-02-05 11:18:52.934430,31.2,87.1
2026-02-05 11:18:53.948508,24.1,86.5
